Location name,Latitude,Longitude,Coordinates type,Material identifier,Short references,Original material identifier,Material type,Taxon rank,Taxon name,Reported biological identification,Fish category,Plant metabolism,Context,Relative dating - lower limit,Relative dating - upper limit,Relative dating timescale,Sample identifier,Sample type,Bone,Combustion stage,Dataset DOI,Result type,δ13C (‰vpdb),δ13C (‰vpdb) uncertainty,δ13C uncertainty type,δ15N (‰air),δ15N (‰air) uncertainty,δ15N uncertainty type,δ34S uncertainty type,Country
Corinth,37.90535,22.88019,exact,2018.001.217,McConnan Borstad (2013); Mcconnan Borstad et al. (2018),CRF-10,animal,genus,canis,,,,archaeological,300,700,BCE/CE,2018.001.217,bone,ulna,,10.48530/isoarch.2018.001,exact,-18.9,,,8.4,,,,Greece
Corinth,37.90535,22.88019,exact,2018.001.218,McConnan Borstad (2013); Mcconnan Borstad et al. (2018),CRF-11,animal,genus,sus,,,,archaeological,300,700,BCE/CE,2018.001.218,bone,metacarpal,,10.48530/isoarch.2018.001,exact,-21.6,,,4.6,,,,Greece
Corinth,37.90535,22.88019,exact,2018.001.219,McConnan Borstad (2013); Mcconnan Borstad et al. (2018),CRF-12,animal,genus,sus,,,,archaeological,300,700,BCE/CE,2018.001.219,bone,metacarpal,,10.48530/isoarch.2018.001,exact,-21.6,,,6.1,,,,Greece
Corinth,37.90535,22.88019,exact,2018.001.220,McConnan Borstad (2013); Mcconnan Borstad et al. (2018),CRF-13,animal,genus,sus,,,,archaeological,300,700,BCE/CE,2018.001.220,bone,scapula,,10.48530/isoarch.2018.001,exact,-20.7,,,0.8,,,,Greece
Corinth,37.90535,22.88019,exact,2018.001.221,McConnan Borstad (2013),CRF-14,animal,genus,sus,,,,archaeological,300,700,BCE/CE,2018.001.221,bone,scapula,,10.48530/isoarch.2018.001,exact,-21.4,,,5.6,,,,Greece
Corinth,37.90535,22.88019,exact,2018.001.222,McConnan Borstad (2013),CRF-15,animal,genus,sus,,,,archaeological,300,700,BCE/CE,2018.001.222,bone,scapula,,10.48530/isoarch.2018.001,exact,-20.9,,,7.7,,,,Greece
Corinth,37.90535,22.88019,exact,2018.001.223,McConnan Borstad (2013); Mcconnan Borstad et al. (2018),CRF-16,animal,genus,sus,,,,archaeological,300,700,BCE/CE,2018.001.223,bone,scapula,,10.48530/isoarch.2018.001,exact,-21.4,,,3.2,,,,Greece
Corinth,37.90535,22.88019,exact,2018.001.224,McConnan Borstad (2013); Mcconnan Borstad et al. (2018),CRF-17,animal,genus,bos,,,,archaeological,300,700,BCE/CE,2018.001.224,bone,mandible,,10.48530/isoarch.2018.001,exact,-21.5,,,3.6,,,,Greece
Corinth,37.90535,22.88019,exact,2018.001.225,McConnan Borstad (2013); Mcconnan Borstad et al. (2018),CRF-18,animal,genus,bos,,,,archaeological,300,700,BCE/CE,2018.001.225,bone,mandible,,10.48530/isoarch.2018.001,exact,-21.4,,,4.1,,,,Greece
Corinth,37.90535,22.88019,exact,2018.001.226,McConnan Borstad (2013); Mcconnan Borstad et al. (2018),CRF-19,animal,genus,bos,,,,archaeological,300,700,BCE/CE,2018.001.226,bone,radius,,10.48530/isoarch.2018.001,exact,-21.5,,,2.7,,,,Greece
Corinth,37.90535,22.88019,exact,2018.001.227,McConnan Borstad (2013); Mcconnan Borstad et al. (2018),CRF-20,animal,genus,bos,,,,archaeological,300,700,BCE/CE,2018.001.227,bone,metacarpal,,10.48530/isoarch.2018.001,exact,-17.9,,,5.3,,,,Greece
Mass burial,38.31667,23.31667,exact,2018.001.459,Vika (2015),THA1,animal,genus,sus,pig,,,archaeological,-2300,-2100,BCE/CE,2018.001.558,bone,,,10.48530/isoarch.2018.001,exact,-19.7,,,6.7,,,,Greece
Mass burial,38.31667,23.31667,exact,2018.001.460,Vika (2015),THA4,animal,genus,bos,cattle,,,archaeological,-2300,-2100,BCE/CE,2018.001.559,bone,,,10.48530/isoarch.2018.001,exact,-20.5,,,5.4,,,,Greece
Mass burial,38.31667,23.31667,exact,2018.001.461,Vika (2009); Vika (2015),THA5O,animal,family,bovidae,ovicaprid,,,archaeological,-2300,-2100,BCE/CE,2018.001.560,bone,,,10.48530/isoarch.2018.001,exact,-18.2,,,6,,,,Greece
Mass burial,38.31667,23.31667,exact,2018.001.462,Vika (2015),THA6,animal,family,bovidae,ovicaprid,,,archaeological,-2300,-2100,BCE/CE,2018.001.561,bone,,,10.48530/isoarch.2018.001,exact,-20,,,5.9,,,,Greece
Mass burial,38.31667,23.31667,exact,2018.001.463,Vika (2015),THA61,animal,family,bovidae,ovicaprid,,,archaeological,-2300,-2100,BCE/CE,2018.001.562,bone,,,10.48530/isoarch.2018.001,exact,-19.4,,,4.6,,,,Greece
Mass burial,38.31667,23.31667,exact,2018.001.464,Vika (2009); Vika (2015),THA62,animal,family,bovidae,ovicaprid,,,archaeological,-2300,-2100,BCE/CE,2018.001.563,bone,,,10.48530/isoarch.2018.001,exact,-19.7,,,6.1,,,,Greece
Mass burial,38.31667,23.31667,exact,2018.001.465,Vika (2009); Vika (2015),THA63,animal,family,bovidae,ovicaprid,,,archaeological,-2300,-2100,BCE/CE,2018.001.564,bone,,,10.48530/isoarch.2018.001,exact,-15.3,,,6.2,,,,Greece
Mass burial,38.31667,23.31667,exact,2018.001.466,Vika (2009); Vika (2015),THA7,animal,family,bovidae,ovicaprid,,,archaeological,-2300,-2100,BCE/CE,2018.001.565,bone,,,10.48530/isoarch.2018.001,exact,-20,,,6.8,,,,Greece
Mass burial,38.31667,23.31667,exact,2018.001.467,Vika (2009); Vika (2015),THA8O,animal,family,bovidae,ovicaprid,,,archaeological,-2300,-2100,BCE/CE,2018.001.566,bone,,,10.48530/isoarch.2018.001,exact,-18.6,,,7.2,,,,Greece
Mass burial,38.31667,23.31667,exact,2018.001.468,Vika (2009); Vika (2015),THA9O,animal,family,bovidae,ovicaprid,,,archaeological,-2300,-2100,BCE/CE,2018.001.567,bone,,,10.48530/isoarch.2018.001,exact,-20,,,4.5,,,,Greece
Assiros,40.82083,23.03083,exact,2018.001.491,Wardle et al. (2014),24946,animal,genus,bos,,,,archaeological,-1213,-1025,BCE/CE,2018.001.590,bone,humerus,,10.48530/isoarch.2018.001,exact,-11.9,,,5.3,,,,Greece
Assiros,40.82083,23.03083,exact,2018.001.492,Wardle et al. (2014),24947,animal,genus,bos,,,,archaeological,-1217,-1025,BCE/CE,2018.001.591,bone,humerus,,10.48530/isoarch.2018.001,exact,-14.1,,,7.5,,,,Greece
Assiros,40.82083,23.03083,exact,2018.001.493,Wardle et al. (2014),24948,animal,genus,sus,,,,archaeological,-1214,-1021,BCE/CE,2018.001.592,bone,femur,,10.48530/isoarch.2018.001,exact,-18.1,,,7.3,,,,Greece
Assiros,40.82083,23.03083,exact,2018.001.494,Wardle et al. (2014),24949,animal,genus,sus,,,,archaeological,-1371,-1113,BCE/CE,2018.001.593,bone,femur,,10.48530/isoarch.2018.001,exact,-18.1,,,7.7,,,,Greece
Assiros,40.82083,23.03083,exact,2018.001.495,Wardle et al. (2014),24950,animal,genus,bos,,,,archaeological,-1209,-1016,BCE/CE,2018.001.594,bone,femur,,10.48530/isoarch.2018.001,exact,-13.4,,,6.8,,,,Greece
Assiros,40.82083,23.03083,exact,2018.001.496,Wardle et al. (2014),24951,animal,genus,bos,,,,archaeological,-1374,-1117,BCE/CE,2018.001.595,bone,femur,,10.48530/isoarch.2018.001,exact,-17,,,6.2,,,,Greece
Assiros,40.82083,23.03083,exact,2018.001.497,Wardle et al. (2014),24952,animal,genus,bos,,,,archaeological,-1390,-1131,BCE/CE,2018.001.596,bone,femur,,10.48530/isoarch.2018.001,exact,-13.3,,,5.8,,,,Greece
Assiros,40.82083,23.03083,exact,2018.001.498,Wardle et al. (2014),24953,animal,genus,bos,,,,archaeological,-1377,-1120,BCE/CE,2018.001.597,bone,femur,,10.48530/isoarch.2018.001,exact,-17.3,,,4.5,,,,Greece
Assiros,40.82083,23.03083,exact,2018.001.499,Wardle et al. (2014),24954,animal,genus,sus,,,,archaeological,-1223,-1022,BCE/CE,2018.001.598,bone,humerus,,10.48530/isoarch.2018.001,exact,-18.5,,,5.3,,,,Greece
Assiros,40.82083,23.03083,exact,2018.001.500,Wardle et al. (2014),24955,animal,genus,sus,,,,archaeological,-1386,-1128,BCE/CE,2018.001.599,bone,humerus,,10.48530/isoarch.2018.001,exact,-18.7,,,8,,,,Greece
Assiros,40.82083,23.03083,exact,2018.001.501,Wardle et al. (2014),24956,animal,genus,sus,,,,archaeological,-1368,-1059,BCE/CE,2018.001.600,bone,humerus,,10.48530/isoarch.2018.001,exact,-19.7,,,7.4,,,,Greece
Assiros,40.82083,23.03083,exact,2018.001.502,Wardle et al. (2014),24957,animal,genus,sus,,,,archaeological,-1212,-1018,BCE/CE,2018.001.601,bone,humerus,,10.48530/isoarch.2018.001,exact,-16,,,7.4,,,,Greece
Assiros,40.82083,23.03083,exact,2018.001.503,Wardle et al. (2014),24958,animal,genus,sus,,,,archaeological,-1430,-1272,BCE/CE,2018.001.602,bone,humerus,,10.48530/isoarch.2018.001,exact,-16.1,,,7.4,,,,Greece
Assiros,40.82083,23.03083,exact,2018.001.504,Wardle et al. (2014),24959,animal,genus,bos,,,,archaeological,-1208,-1012,BCE/CE,2018.001.603,bone,femur,,10.48530/isoarch.2018.001,exact,-14.3,,,6.5,,,,Greece
Assiros,40.82083,23.03083,exact,2018.001.505,Wardle et al. (2014),25051,animal,genus,bos,,,,archaeological,-1284,-1060,BCE/CE,2018.001.604,bone,humerus,,10.48530/isoarch.2018.001,exact,-13.3,,,5.9,,,,Greece
Assiros,40.82083,23.03083,exact,2018.001.506,Wardle et al. (2014),25052,animal,genus,bos,,,,archaeological,-1281,-1058,BCE/CE,2018.001.605,bone,,,10.48530/isoarch.2018.001,exact,-18.5,,,5.1,,,,Greece
Assiros,40.82083,23.03083,exact,2018.001.507,Wardle et al. (2014),25053,animal,genus,bos,,,,archaeological,-1394,-1134,BCE/CE,2018.001.606,bone,humerus,,10.48530/isoarch.2018.001,exact,-15.4,,,6.8,,,,Greece
Assiros,40.82083,23.03083,exact,2018.001.508,Wardle et al. (2014),25054,animal,genus,sus,,,,archaeological,-1375,-1122,BCE/CE,2018.001.607,bone,humerus,,10.48530/isoarch.2018.001,exact,-15.1,,,8,,,,Greece
Assiros,40.82083,23.03083,exact,2018.001.509,Wardle et al. (2014),25055,animal,genus,bos,,,,archaeological,-1279,-1058,BCE/CE,2018.001.608,bone,tibia,,10.48530/isoarch.2018.001,exact,-14,,,5.6,,,,Greece
Assiros,40.82083,23.03083,exact,2018.001.510,Wardle et al. (2014),25056,animal,genus,sus,,,,archaeological,-1417,-1260,BCE/CE,2018.001.609,bone,humerus,,10.48530/isoarch.2018.001,exact,-19.2,,,6.9,,,,Greece
Assiros,40.82083,23.03083,exact,2018.001.511,Wardle et al. (2014),25057,animal,genus,sus,,,,archaeological,-1388,-1130,BCE/CE,2018.001.610,bone,humerus,,10.48530/isoarch.2018.001,exact,-20.5,,,5.9,,,,Greece
Assiros,40.82083,23.03083,exact,2018.001.512,Wardle et al. (2014),25058,animal,genus,sus,,,,archaeological,-1368,-1059,BCE/CE,2018.001.611,bone,humerus,,10.48530/isoarch.2018.001,exact,-18.7,,,8.7,,,,Greece
Assiros,40.82083,23.03083,exact,2018.001.513,Wardle et al. (2014),25059,animal,genus,sus,,,,archaeological,-1403,-1228,BCE/CE,2018.001.612,bone,humerus,,10.48530/isoarch.2018.001,exact,-18.6,,,8.4,,,,Greece
Assiros,40.82083,23.03083,exact,2018.001.514,Wardle et al. (2014),25060,animal,genus,sus,,,,archaeological,-1396,-1208,BCE/CE,2018.001.613,bone,humerus,,10.48530/isoarch.2018.001,exact,-18.5,,,7.1,,,,Greece
Assiros,40.82083,23.03083,exact,2018.001.515,Wardle et al. (2014),25061,animal,genus,ovis,,,,archaeological,-1400,-1224,BCE/CE,2018.001.614,bone,humerus,,10.48530/isoarch.2018.001,exact,-18.2,,,6,,,,Greece
Assiros,40.82083,23.03083,exact,2018.001.516,Wardle et al. (2014),25062,animal,genus,bos,,,,archaeological,-1424,-1269,BCE/CE,2018.001.615,bone,tibia,,10.48530/isoarch.2018.001,exact,-16.9,,,4.5,,,,Greece
Assiros,40.82083,23.03083,exact,2018.001.517,Wardle et al. (2014),25063,animal,genus,ovis,,,,archaeological,-1415,-1235,BCE/CE,2018.001.616,bone,tibia,,10.48530/isoarch.2018.001,exact,-17,,,5.7,,,,Greece
Assiros,40.82083,23.03083,exact,2018.001.518,Wardle et al. (2014),25064,animal,genus,bos,,,,archaeological,-1415,-1236,BCE/CE,2018.001.617,bone,femur,,10.48530/isoarch.2018.001,exact,-19.9,,,5.4,,,,Greece
Assiros,40.82083,23.03083,exact,2018.001.519,Wardle et al. (2014),25065,animal,genus,sus,,,,archaeological,-1430,-1282,BCE/CE,2018.001.618,bone,femur,,10.48530/isoarch.2018.001,exact,-19.1,,,9.2,,,,Greece
Assiros,40.82083,23.03083,exact,2018.001.520,Wardle et al. (2014),25066,animal,genus,sus,,,,archaeological,-1404,-1229,BCE/CE,2018.001.619,bone,femur,,10.48530/isoarch.2018.001,exact,-17.7,,,7.2,,,,Greece
Assiros,40.82083,23.03083,exact,2018.001.521,Wardle et al. (2014),25067,animal,genus,sus,,,,archaeological,-1428,-1280,BCE/CE,2018.001.620,bone,femur,,10.48530/isoarch.2018.001,exact,-19.3,,,7.2,,,,Greece
Assiros,40.82083,23.03083,exact,2018.001.522,Wardle et al. (2014),25068,animal,genus,sus,,,,archaeological,-1398,-1224,BCE/CE,2018.001.621,bone,femur,,10.48530/isoarch.2018.001,exact,-19.1,,,7.9,,,,Greece
Assiros,40.82083,23.03083,exact,2018.001.523,Wardle et al. (2014),25069,animal,genus,sus,,,,archaeological,-1429,-1281,BCE/CE,2018.001.622,bone,humerus,,10.48530/isoarch.2018.001,exact,-16.4,,,6,,,,Greece
Assiros,40.82083,23.03083,exact,2018.001.524,Wardle et al. (2014),25070,animal,genus,sus,,,,archaeological,-1210,-1022,BCE/CE,2018.001.623,bone,humerus,,10.48530/isoarch.2018.001,exact,-18.1,,,5.8,,,,Greece
Assiros,40.82083,23.03083,exact,2018.001.525,Wardle et al. (2014),25071,animal,genus,bos,,,,archaeological,-1207,-1003,BCE/CE,2018.001.624,bone,humerus,,10.48530/isoarch.2018.001,exact,-19.1,,,5.4,,,,Greece
Assiros,40.82083,23.03083,exact,2018.001.526,Wardle et al. (2014),25072,animal,genus,bos,,,,archaeological,-1113,-929,BCE/CE,2018.001.625,bone,humerus,,10.48530/isoarch.2018.001,exact,-14.7,,,6.5,,,,Greece
Assiros,40.82083,23.03083,exact,2018.001.527,Wardle et al. (2014),25073,animal,genus,bos,,,,archaeological,-1279,-1057,BCE/CE,2018.001.626,bone,humerus,,10.48530/isoarch.2018.001,exact,-12.9,,,5.1,,,,Greece
Lerna,37.55,22.71667,exact,2018.001.574,Triantaphyllou et al. (2008),3834,animal,family,bovidae,,,,archaeological,-2100,-1700,BCE/CE,2018.001.673,bone,,,10.48530/isoarch.2018.001,exact,-20,,,4.7,,,,Greece
Lerna,37.55,22.71667,exact,2018.001.575,Triantaphyllou et al. (2008),3835,animal,family,bovidae,,,,archaeological,-2100,-1700,BCE/CE,2018.001.674,bone,,,10.48530/isoarch.2018.001,exact,-20,,,5.8,,,,Greece
Lerna,37.55,22.71667,exact,2018.001.576,Triantaphyllou et al. (2008),3836,animal,genus,bos,,,,archaeological,-2100,-1700,BCE/CE,2018.001.675,bone,,,10.48530/isoarch.2018.001,exact,-21.2,,,3.8,,,,Greece
Lerna,37.55,22.71667,exact,2018.001.577,Triantaphyllou et al. (2008),3837,animal,genus,bos,,,,archaeological,-2100,-1700,BCE/CE,2018.001.676,bone,,,10.48530/isoarch.2018.001,exact,-19.8,,,5,,,,Greece
Lerna,37.55,22.71667,exact,2018.001.578,Triantaphyllou et al. (2008),3838,animal,genus,sus,,,,archaeological,-2100,-1700,BCE/CE,2018.001.677,bone,,,10.48530/isoarch.2018.001,exact,-21.1,,,5,,,,Greece
Lerna,37.55,22.71667,exact,2018.001.579,Triantaphyllou et al. (2008),3839,animal,genus,sus,,,,archaeological,-2100,-1700,BCE/CE,2018.001.678,bone,,,10.48530/isoarch.2018.001,exact,-20.3,,,3.7,,,,Greece
Lerna,37.55,22.71667,exact,2018.001.580,Triantaphyllou et al. (2008),3840,animal,genus,cervus,,,,archaeological,-2100,-1700,BCE/CE,2018.001.679,bone,,,10.48530/isoarch.2018.001,exact,-19.1,,,4.1,,,,Greece
Lerna,37.55,22.71667,exact,2018.001.581,Triantaphyllou et al. (2008),3841,animal,genus,cervus,,,,archaeological,-2100,-1700,BCE/CE,2018.001.680,bone,,,10.48530/isoarch.2018.001,exact,-20.5,,,3.4,,,,Greece
Kynos,38.7233,23.0625,exact,2018.001.76,Papathanasiou et al. (2013); Panagiotopoulou and Papathanasiou (2015),S-EVA-12124,animal,order,testudines,turtle,,,archaeological,-850,-740,BCE/CE,2018.001.76,bone,,,10.48530/isoarch.2018.001,exact,-22.6,,,5.3,,,,Greece
Kynos,38.7233,23.0625,exact,2018.001.77,Papathanasiou et al. (2013); Panagiotopoulou and Papathanasiou (2015),S-EVA-12125,animal,family,bovidae,sheep/goat,,,archaeological,-850,-740,BCE/CE,2018.001.77,bone,radius,,10.48530/isoarch.2018.001,exact,-20.7,,,6.2,,,,Greece
Kynos,38.7233,23.0625,exact,2018.001.78,Papathanasiou et al. (2013); Panagiotopoulou and Papathanasiou (2015),S-EVA-12126,animal,genus,sus,pig,,,archaeological,-850,-740,BCE/CE,2018.001.78,bone,cranium,,10.48530/isoarch.2018.001,exact,-21,,,7.4,,,,Greece
Kynos,38.7233,23.0625,exact,2018.001.79,Papathanasiou et al. (2013); Panagiotopoulou and Papathanasiou (2015),S-EVA-12127,animal,genus,bos,cattle,,,archaeological,-850,-740,BCE/CE,2018.001.79,bone,,,10.48530/isoarch.2018.001,exact,-19.4,,,7.7,,,,Greece
Chamalevri,35.37252,24.59623,exact,2018.001.696,Richards et al. (2001),S35,animal,genus,bos,,,,archaeological,-1400,-1200,BCE/CE,2018.001.795,bone,,,10.48530/isoarch.2018.001,exact,-19.9,,,5.7,,,,Greece
Chamalevri,35.37252,24.59623,exact,2018.001.697,Richards et al. (2001),S36,animal,genus,ovis,,,,archaeological,-1400,-1200,BCE/CE,2018.001.796,bone,,,10.48530/isoarch.2018.001,exact,-20.1,,,4.4,,,,Greece
Chamalevri,35.37252,24.59623,exact,2018.001.698,Richards et al. (2001),S37,animal,genus,dama,,,,archaeological,-1400,-1200,BCE/CE,2018.001.797,bone,,,10.48530/isoarch.2018.001,exact,-20.4,,,3.9,,,,Greece
Kynos,38.7233,23.0625,exact,2018.001.80,Papathanasiou et al. (2013); Panagiotopoulou and Papathanasiou (2015),S-EVA-12128,animal,family,bovidae,sheep/goat,,,archaeological,-850,-740,BCE/CE,2018.001.80,bone,mandible,,10.48530/isoarch.2018.001,exact,-18.4,,,5.5,,,,Greece
Kynos,38.7233,23.0625,exact,2018.001.81,Papathanasiou et al. (2013); Panagiotopoulou and Papathanasiou (2015),S-EVA-12129,animal,genus,ovis,sheep,,,archaeological,-850,-740,BCE/CE,2018.001.81,bone,humerus,,10.48530/isoarch.2018.001,exact,-19.1,,,4.6,,,,Greece
Kynos,38.7233,23.0625,exact,2018.001.82,Papathanasiou et al. (2013); Panagiotopoulou and Papathanasiou (2015),S-EVA-12130,animal,genus,sus,pig,,,archaeological,-850,-740,BCE/CE,2018.001.82,bone,cranium,,10.48530/isoarch.2018.001,exact,-21.2,,,4.8,,,,Greece
Voudeni,38.25428,21.78079,exact,2018.001.724,Petroutsa (2007); Petroutsa et al. (2009),Bird,animal,class,aves,,,,archaeological,-1500,-1300,BCE/CE,2018.001.823,bone,,,10.48530/isoarch.2018.001,exact,-16.5,,,8.5,,,,Greece
Voudeni,38.25428,21.78079,exact,2018.001.725,Petroutsa (2007); Petroutsa et al. (2009),Sheep 1,animal,genus,ovis,,,,archaeological,-1500,-1300,BCE/CE,2018.001.824,bone,,,10.48530/isoarch.2018.001,exact,-20.9,,,3.2,,,,Greece
Voudeni,38.25428,21.78079,exact,2018.001.726,Petroutsa (2007); Petroutsa et al. (2009),Sheep 2,animal,genus,ovis,,,,archaeological,-1500,-1300,BCE/CE,2018.001.825,bone,,,10.48530/isoarch.2018.001,exact,-21.1,,,3.7,,,,Greece
Voudeni,38.25428,21.78079,exact,2018.001.727,Petroutsa (2007); Petroutsa et al. (2009),Sheep 3,animal,genus,ovis,,,,archaeological,-1500,-1300,BCE/CE,2018.001.826,bone,,,10.48530/isoarch.2018.001,exact,-21.1,,,3.7,,,,Greece
Voudeni,38.25428,21.78079,exact,2018.001.728,Petroutsa (2007); Petroutsa et al. (2009),Turtle 1,animal,order,testudines,,,,archaeological,-1500,-1300,BCE/CE,2018.001.827,bone,,,10.48530/isoarch.2018.001,exact,-23.2,,,8.1,,,,Greece
Voudeni,38.25428,21.78079,exact,2018.001.729,Petroutsa (2007); Petroutsa et al. (2009),Turtle 2,animal,order,testudines,,,,archaeological,-1500,-1300,BCE/CE,2018.001.828,bone,,,10.48530/isoarch.2018.001,exact,-23.6,,,5.7,,,,Greece
Kynos,38.7233,23.0625,exact,2018.001.83,Papathanasiou et al. (2013); Panagiotopoulou and Papathanasiou (2015),S-EVA-12131,animal,genus,ovis,sheep,,,archaeological,-850,-740,BCE/CE,2018.001.83,bone,mandible,,10.48530/isoarch.2018.001,exact,-18.2,,,5.9,,,,Greece
Kynos,38.7233,23.0625,exact,2018.001.84,Papathanasiou et al. (2013); Panagiotopoulou and Papathanasiou (2015),S-EVA-12132,animal,genus,ovis,sheep,,,archaeological,-850,-740,BCE/CE,2018.001.84,bone,metacarpal,,10.48530/isoarch.2018.001,exact,-18.8,,,6.5,,,,Greece
Kynos,38.7233,23.0625,exact,2018.001.85,Papathanasiou et al. (2013); Panagiotopoulou and Papathanasiou (2015),S-EVA-12133,animal,genus,bos,cattle,,,archaeological,-850,-740,BCE/CE,2018.001.85,bone,phalanx,,10.48530/isoarch.2018.001,exact,-19.2,,,6.3,,,,Greece
Aghia Triada,37.86167,21.64667,exact,2018.001.868,Petroutsa (2007); Petroutsa et al. (2007),Cattle,animal,genus,bos,,,,archaeological,-1450,-1150,BCE/CE,2018.001.967,bone,,,10.48530/isoarch.2018.001,exact,-18.9,,,4.6,,,,Greece
Aghia Triada,37.86167,21.64667,exact,2018.001.869,Petroutsa (2007); Petroutsa et al. (2007),Cat,animal,genus,felis,,,,archaeological,-1450,-1150,BCE/CE,2018.001.968,bone,,,10.48530/isoarch.2018.001,exact,-19.6,,,5.9,,,,Greece
Aghia Triada,37.86167,21.64667,exact,2018.001.870,Petroutsa (2007); Petroutsa et al. (2007),Dog A,animal,genus,canis,,,,archaeological,-1450,-1150,BCE/CE,2018.001.969,bone,,,10.48530/isoarch.2018.001,exact,-20.6,,,6.5,,,,Greece
Aghia Triada,37.86167,21.64667,exact,2018.001.871,Petroutsa (2007); Petroutsa et al. (2007),Dog B,animal,genus,canis,,,,archaeological,-1450,-1150,BCE/CE,2018.001.970,bone,,,10.48530/isoarch.2018.001,exact,-20,,,7,,,,Greece
Aghia Triada,37.86167,21.64667,exact,2018.001.872,Petroutsa (2007); Petroutsa et al. (2007),Turtle,animal,order,testudines,,,,archaeological,-1450,-1150,BCE/CE,2018.001.971,bone,,,10.48530/isoarch.2018.001,exact,-20.1,,,3.8,,,,Greece
Aghia Triada,37.86167,21.64667,exact,2018.001.873,Petroutsa (2007); Petroutsa et al. (2007),Sheep A,animal,genus,ovis,,,,archaeological,-1450,-1150,BCE/CE,2018.001.972,bone,,,10.48530/isoarch.2018.001,exact,-20.6,,,4.1,,,,Greece
Aghia Triada,37.86167,21.64667,exact,2018.001.874,Petroutsa (2007); Petroutsa et al. (2007),Sheep B,animal,genus,ovis,,,,archaeological,-1450,-1150,BCE/CE,2018.001.973,bone,,,10.48530/isoarch.2018.001,exact,-23.2,,,6,,,,Greece
Sindos,40.67068,22.80589,exact,2018.003.2083,Antikas (2008),SIN-1,animal,genus,equus,horse,,,archaeological,-700,-500,BCE/CE,2018.003.2289,,,,10.48530/isoarch.2018.003,exact,-18.3,,,5.9,,,,Greece
Sindos,40.67068,22.80589,exact,2018.003.2084,Antikas (2008),SIN-2,animal,genus,canis,dog,,,archaeological,-700,-300,BCE/CE,2018.003.2290,bone,rib,,10.48530/isoarch.2018.003,exact,-18.2,,,10.1,,,,Greece
Sindos,40.67068,22.80589,exact,2018.003.2085,Antikas (2008),SIN-3,animal,genus,equus,horse,,,archaeological,-500,-400,BCE/CE,2018.003.2291,bone,rib,,10.48530/isoarch.2018.003,exact,-16.6,,,6.4,,,,Greece
Sindos,40.67068,22.80589,exact,2018.003.2086,Antikas (2008),SIN-4,animal,genus,equus,horse,,,archaeological,-400,-300,BCE/CE,2018.003.2292,bone,,,10.48530/isoarch.2018.003,exact,-22,,,5.4,,,,Greece
Sindos,40.67068,22.80589,exact,2018.003.2087,Antikas (2008),SIN-5,animal,genus,equus,horse,,,archaeological,-300,-200,BCE/CE,2018.003.2293,bone,rib,,10.48530/isoarch.2018.003,exact,-18,,,5.9,,,,Greece
Sindos,40.67068,22.80589,exact,2018.003.2088,Antikas (2008),SIN-6,animal,genus,bos,cattle,,,archaeological,-700,-300,BCE/CE,2018.003.2294,bone,,,10.48530/isoarch.2018.003,exact,-12.2,,,3.6,,,,Greece
